id,name,description,maintain_stock,quantity,condition,warranty,created_at,updated_at,sort_order,disabled,reorder_at,taxable,upc_code,pdf,discount_percent,warranty_template_id,qb_item_id,vendor_id,desired_stock_level,notes,tax_rate_id,physical_location,xero_item_id,serialized,long_description,woo_description,woo_long_description,canonical_product_id,one_time_use,upsell_products,upsell_categories,is_shipping_product,nonbillable_time,delete,price_retail,price_cost,price_wholesale,category_path,vendor,JB Hi-Fi-SKU,Ubiquiti Warehouse-SKU,Asus-SKU,Leader Systems-SKU,Ebay-SKU,PC Case Gear-SKU,Edsys-SKU,MSY Balcatta-SKU,MSY Cannington-SKU,L&H Group-SKU,Ingram Micro-SKU,ACA Pacific-SKU,Bunnings-SKU,MM Electrical Merchandising-SKU,FairTel (Supplier)-SKU,PSA Parts-SKU,Sektor-SKU,Office Works-SKU,Synnex-SKU,serial_numbers
13016075,Mobile Phone / Tablet Case,Phone Case Order,true,6,New,,2021-01-05 12:29:15 +0800,2025-11-25 14:24:27 +0800,,false,1,true,"","",,,3415861,,1,"",37894,"",,false,,,,,false,[],[],,,"",59.95,27.3,0.0,Hardware;Phones;Mobiles,,,,,MPA-CY5054CPWOR,,,,,,,,,,,,,,,,
13039709,MSP Home,MSP Home,false,0,New,,2021-01-10 18:45:42 +0800,2022-11-15 09:37:07 +0800,,false,,true,,"",,,3415867,,,,37894,,,false,,,,,false,[],[],,,"",0.0,0.0,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
13206471,Ubiquiti USW Flex Mini ,"Ubiquiti USW Flex Mini - 5 Port Managed, UniFi, Layer 2 Gigabit Switch - 1x PoE Input",true,8,New,,2021-02-16 16:12:45 +0800,2025-06-09 13:16:04 +0800,,false,2,true,817882029810,"",,18086,3696960,,7,"",37894,L100,,true,,,,,false,[],[],,,"",99.0,58.3,0.0,Hardware;Networking;Switch,Leader Systems,,,,NHU-USW-FLEX-MINI,,,,,,,,,,,,,,,,"F4E2C6B13843,F4E2C6B1389A,F4E2C6B13825,F4E2C667E6B2,28704EC541F1,28704EC545B8,28704EC54228,28704EC543CA"
13301957,Unifi 24 Port non PoE,"Unifi 24 Port Switch, non-PoE",true,1,New,,2021-03-03 11:26:11 +0800,2025-05-26 12:55:13 +0800,,false,,true,810010071415,"",,18086,3696960,,,"",37894,"",,true,,,,,false,[],[],,,"",579.0,438.9,0.0,Hardware;Networking;Switch,Leader Systems,,,,NHU-USW-24,,,,,,,,,,,,,,,,28704E4FA048
13309928,DNS Hosting,Monthly Hosting services (CPanel - DNS only),true,0,New,,2021-03-05 09:56:25 +0800,2022-12-02 13:04:54 +0800,,false,,true,"","",,18086,3714135,,,"",37894,"",,false,,,,,false,[],[],,,"",5.0,3.0,0.0,Software;Hosting,Hosting Australia,,,,,,,,,,,,,,,,,,,,
14119106,Onboarding,Onsite / remote labour for Onboarding a new or existing customer to our MSP Program,false,0,New,,2021-04-06 16:00:32 +0800,2026-01-23 15:30:42 +0800,,false,,true,Onboarding,"",,,3415872,,,"",37894,"",,false,,,,,false,[],[],,,"",220.0,0.0,0.0,Labour;MSP,,,,,,,,,,,,,,,,,,,,,
14621701,Office 365 - Power BI Pro,Office 365 - Power BI Pro,false,0,New,,2021-05-06 16:24:18 +0800,2023-08-31 12:57:31 +0800,,false,,true,Office 365 - Power BI Pro,"",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",267.0,152.81,0.0,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
14628540,Wireless Charging Pad,Wireless Charging Pad - Supports wireless charging with Qi-compatible devices,true,3,New,,2021-05-10 11:31:16 +0800,2025-11-27 15:59:42 +0800,,false,,true,6943760257946,"",,18086,3696950,,,"",37894,I74,,true,,,,,false,[],[],,,"",50.0,24.2,0.0,Hardware;Computer;Peripherals and Cables;Chargers,Leader Systems,,,,MPA-CY4652PPWIR,,,,,,,,,,,,,,,,"083269582584807,944403886477919,143449376839253"
14725248,Basic Package - Business,Basic Package - Business,false,0,New,,2021-06-04 09:24:27 +0800,2022-11-15 09:37:07 +0800,,false,,true,,"",,,3415867,,,,37894,,,false,,,,,false,[],[],,,"",0.0,0.0,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
14817825,MSP - Remote,Remote labour business support,false,0,New,,2021-07-01 11:10:30 +0800,2023-04-17 14:16:39 +0800,,false,,true,"","",,,3415768,,,"",37894,"",,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Labour;MSP,,,,,,,,,,,,,,,,,,,,,
14817828,MSP - Workshop,Workshop labour,false,0,New,,2021-07-01 11:13:02 +0800,2023-02-01 16:38:30 +0800,,false,,true,,"",,,3415768,,,,37894,,,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Labour;MSP,,,,,,,,,,,,,,,,,,,,,
14900099,Domain registration TLD - Biannual,Domain registration - 2 years .com.au,true,0,New,,2021-08-05 14:05:06 +0800,2025-09-09 16:23:58 +0800,,false,,true,"","",,23624,3696967,,,"",37894,"",,true,,,,,false,[],[],,,"",66.0,27.15,0.0,Software;Hosting,Hosting Australia,,,,,,,,,,,,,,,,,,,,""
14910146,Figure 8 / 2 Pin AC Cable,Figure 8 / 2 Pin AC Cable,true,1,New,,2021-08-11 11:40:53 +0800,2025-11-24 17:02:00 +0800,,false,,true,9341756005538,"",,18086,3415673,,,"",37894,I70,,false,,,,,false,[],[],,,"",14.95,5.39,0.0,Hardware,Leader Systems,,,,CB8W-RC-3078C7-OEM,,,,,,,,,,,,,,,,
14992670,UPS 850VA,UPS 850 ,true,0,New,,2021-09-15 16:52:14 +0800,2025-04-28 14:30:50 +0800,,false,,true,8027122522366,"",,,3706050,,,"",37894,"",,true,,,,,false,[],[],,,"",214.0,140.8,0.0,"Hardware;Power, UPS",ACA Pacific,,,,,,,,,,,,NPE-0850-AU,,,,,,,,""
15206818,Single Arm Mount,"Single Monitor Mechanical Spring Monitor Arm Fit Most 17""-32"" Monitor VESA 75x75/100x100",true,0,New,,2021-11-22 13:27:57 +0800,2024-08-13 11:38:50 +0800,,false,,true,"","",,18086,3696953,,,"",37894,"",,true,,,,,false,[],[],,,"",109.0,49.5,80.05,Hardware;Computer;Peripherals and Cables;Monitor,Leader Systems,,,,MNAO-H271,,,,,,,,,,,,,,,,""
15386083,M365 Entra Premium P1 ,Entra ID AAD Premium P1,false,0,New,,2021-12-31 12:24:12 +0800,2025-06-09 12:38:05 +0800,,false,,true,"","",,,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",136.0,100.39,9.9,Software;Subscription 365,,,,,,,,,,,,,,,,,,,,,
15407085,USB 3.0 HDD/SDD Enclosure,"Tool Free 2.5"" SATA HDD SSD to USB 3.0 Hard Drive Enclosure",true,4,New,,2022-01-06 11:42:09 +0800,2025-08-29 16:09:03 +0800,,false,,true,9350414000051,"",,18086,3696957,,,"",37894,"",,true,,,,,false,[],[],,,"",34.95,17.16,0.0,Hardware;Computer;Peripherals and Cables;Storage,Leader Systems,,,,HXSI-SE203-BLK,,,,,,,,,,,,,,,,"SE20323091063,SE20323091408,SE20323091374,SE20323091266"
15772473,Unifi U6+,"Unifi U6+, Dual-Band WIFI 6 POE ACCESS POINT, AP 2X2 MIMO, 2.4GHZ @ 573.5MBPS & 5GHZ @ 2.4GBPS,300+ CONNECTED DEVICES **NO POE INJECTOR **",true,2,New,,2022-03-31 14:14:28 +0800,2025-11-07 16:47:30 +0800,,false,,true, 810084691090,"",,,3962580,,,"",37894,"",,true,,,,,false,[],[],,,"",299.0,194.7,246.3,Hardware;WiFi ;Unifi,,,,,NHU-U6+,,,,,,,,,,,,,,,,"1C6A1B4486AD,1C6A1B56ADBD"
16113171,Unifi UAP-nanoHD,"Unifi UAP-nanoHD Ubiquiti Unifi Compact 802.11ac Wave2 MU-MIMO Enterprise Access Point,1733Mbps, 200+ Users, (POE-Included) - Upgrade from AC-PRO",true,1,New,,2022-05-11 12:50:55 +0800,2024-04-17 14:04:47 +0800,,false,,true,UAP-NANOHD-E,"",,,3962580,,,"",37894,"",,true,,,,,false,[],[],,,"",464.0,302.5,0.0,Hardware;WiFi ;Unifi,Leader Systems,,,,NHU-UAP-NANOHD-E,,,,,,,,,,,,,,,,D8B3701A21E5
16571394,MSP - Workshop - Project,Workshop labour Project,false,0,New,,2022-06-29 14:54:14 +0800,2023-05-03 10:19:39 +0800,,false,,true,"","",,,3415768,,,"",37894,"",,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Labour;Labour  - Workshop,,,,,,,,,,,,,,,,,,,,,
16589580,Asus B1500C Laptop Charger,Asus B1500C Laptop Charger - NO AC Power lead included,true,2,New,,2022-07-04 10:40:20 +0800,2024-06-07 15:35:48 +0800,,false,,true,0A001-00895000,"",,,3696950,,,"",37894,"",,true,,,,,false,[],[],,,"",99.0,62.7,0.0,Hardware;Computer;Peripherals and Cables;Chargers,,,,0A001-00895000,,,,,,,,,,,,,,,,,"N2NBCK14356SC,N2NBCK143951C"
16618481,30W POE Injector - 48V,"Ubiquiti POE Injector, 802.3AT, 30W of PoE+ Power, Suitable For U6 AP (U6-LR, U6-LITE & U6-PRO)",true,2,New,,2022-07-13 13:55:04 +0800,2025-11-07 16:51:43 +0800,,false,,true,817882027236a,"",,18086,3707277,,,"",37894,"",,false,,,,,false,[],[],,,"",59.95,34.1,44.83,"Hardware;Networking;Firewall, Router, Modem",Leader Systems,,,,NHU-U-POE-AT,,,,,,,,,,,,,,,,
16667178,USB 3.0 to HDMI Converter Cable,USB 3.0 to HDMI Graphic Adapter - Installer https://support.frescologic.com/portal/en/kb/articles/usb-3-0-v,true,0,New,,2022-08-04 09:43:22 +0800,2024-11-05 08:58:20 +0800,,false,2,true,9320422519579,"",,18086,3696949,,5,"",37894,"",,false,,,,,false,[],[],,,"",39.95,21.73,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB3HDMI,,,,,,,,,,,,,,,,
16676554,Late fee,late fee,false,0,New,,2022-08-05 08:46:31 +0800,2022-12-01 19:29:46 +0800,,false,,true,"","",,,3415875,,,"",37894,"",,false,,,,,false,[],[],,,"",10.0,0.0,0.0,Software,,,,,,,,,,,,,,,,,,,,,
16814961,Hardware - other,others,false,0,New,,2022-08-25 12:40:10 +0800,2022-11-15 09:36:59 +0800,,false,,true,,"",,,3415673,,,,37894,,,false,,,,,false,[],[],,,"",0.0,0.0,0.0,Hardware,,,,,,,,,,,,,,,,,,,,,
16822516,Backup Monitoring,Backup Monitoring - Sever-Domain,false,0,New,,2022-08-30 13:05:54 +0800,2023-12-14 11:38:33 +0800,,false,,true,"","",,,3415745,,,"",37894,"",,false,,,,,false,[],[],,,"",0.0,0.0,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
16822517,Metered,Ninas - Server domain backup data usage.,false,0,New,,2022-08-30 13:07:25 +0800,2022-12-02 13:38:10 +0800,,false,,true,"","",,,3714136,,,"",37894,"",,false,,,,,false,[],[],,,"",0.0,0.0,0.0,Software;Other Software,,,,,,,,,,,,,,,,,,,,,
16855584,Logitech speakers,Logitech speakers - white/usb audio,false,0,New,,2022-09-12 11:13:04 +0800,2022-11-15 12:49:51 +0800,,false,,true,"","",,,3696956,,,"",37894,"",,false,,,,,false,[],[],,,"",39.0,0.0,0.0,Hardware;Computer;Peripherals and Cables;Speakers,,,,,,,,,,,,,,,,,,,,,
17003819,"iMac Adhesive Strip Set 27"" (2nd)","iMac 27"" (EMC 2546, 2639, 2806) A1419 Adhesive Strips for 2012 or later 27"" iMac models - Kit",true,0,New,,2022-10-18 16:11:28 +0800,2025-11-28 17:43:17 +0800,,false,,true,"","",,18086,3415640,,,"",37894,"",,false,,,,,false,[],[],,,"",44.95,0.0,0.0,Hardware;Computer;Internal Components,PC Case Gear,,,,,,,,,,,,,,,,,,,,
17003820,"iMac Adhesive Strip Set 27""","iMac 27"" (EMC 2546, 2639, 2806) A1419 Adhesive Strips for 2012 or later 27"" iMac models - Kit",true,0,New,,2022-10-18 16:12:35 +0800,2022-11-15 14:48:34 +0800,,false,,true,"","",,18086,3415640,,,"",37894,"",,false,,,,,false,[],[],,,"",44.95,23.94,0.0,Hardware;Computer;Internal Components,PC Case Gear,,,,,,,,,,,,,,,,,,,,
17175610,Domain registration Premium - Annual,Domain registration - 1 years premium,true,0,New,,2022-12-22 13:41:04 +0800,2022-12-22 14:26:31 +0800,,false,,true,"","",,23624,3714134,,,"",37894,"",,true,,,,,false,[],[],,,"",129.0,79.0,0.0,Software;Hosting,Hosting Australia,,,,,,,,,,,,,,,,,,,,""
18058189,Unifi 16 Switch Lite POE,"Ubiquiti UniFi Switch Lite 16 PoE, Layer 2, 16x GbE RJ45 Ports, 8x 802.3at PoE+ Ports, 45W PoE Budget, Fanless Unit, Wallmount Kit Included",true,0,New,,2023-02-21 16:59:57 +0800,2023-03-29 15:58:01 +0800,,false,,true,NHU-USW-LITE-16-POE,"",,18086,3696960,,,"",37894,"",,true,,,,,false,[],[],,,"",559.0,365.2,584.0,Hardware;Networking;Switch,Leader Systems,,,,NHU-USW-LITE-16-POE,,,,,,,,,,,,,,,,""
18547395,AUDA COR,AUDA Change of Registrant fee,true,0,New,,2023-06-26 13:58:46 +0800,2025-08-25 08:57:07 +0800,,false,,true,"","",,,3714134,,,"",37894,"",,true,,,,,false,[],[],,,"",144.0,88.83,0.0,Software;Hosting,Hosting Australia,,,,,,,,,,,,,,,,,,,,""
18551406,Firewall,"1U8L B75 NO SFP with I3-3210, 4GB RAM, 128GB SSD		
Firewall hardware appliance with 1YR Warranty",true,19,New,,2023-06-28 09:46:33 +0800,2025-11-05 17:01:59 +0800,,false,,true,1U8L,"",,18086,3938548,,,"",37894,"",,true,,,,,false,[],[],,,"",1099.0,425.79,0.0,"Hardware;Networking;Firewall, Router, Modem",Untangle - SINT,,,,,,,,,,,,,,,,,,,,"1264N4L-PCIE25010017,1264N4L-PCIE25010004,1264N4L-PCIE25010006,1264N4L-PCIE25010007,1264N4L-PCIE25010013,1264N4L-PCIE25010008,1264N4L-PCIE25010002,1264N4L-PCIE25010003,1264N4L-PCIE25010018,1264N4L-PCIE25010020,1264N4L-PCIE25010005,1264N4L-PCIE25010016,1264N4L-PCIE25010012,1264N4L-PCIE25010014,1264N4L-PCIE25010019,1264N4L-PCIE25010009,1264N4L-PCIE25010011,1264N4L-PCIE25010010,1264N4L-PCIE25010015"
18553301,AC Charger USB-C,AC Charger USB-C,true,0,New,,2023-06-29 09:57:01 +0800,2023-11-09 10:10:42 +0800,,false,3,true,840104227503,"",,18086,3719181,,10,"",37894,D34,,false,,,,,false,[],[],,,"",24.95,12.0,0.0,Hardware;Computer;Peripherals and Cables;Chargers,,,,,MPSI-CU220,,,,,,,,,,,,,,,,
18553309,DisplayPort 1m,DisplayPort DP Cable 1m - 20 pins Male to Male 1.2V 30AWG Gold Plated Assembly type Black PVC Jacket RoHS,true,4,New,,2023-06-29 10:03:44 +0800,2023-06-30 12:40:00 +0800,,false,,true,"","",,18086,3415485,,,"",,D44,,false,,,,,false,[],[],,,"",24.95,8.95,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,,,,,,,,,,,,,,,,,
18598332,Data Recovery,Data recovery by external provider. ,false,0,"",,2023-07-24 16:01:55 +0800,2023-12-14 13:57:09 +0800,,false,,true,"","",,,4092290,,,"",37894,"",,false,,,,,false,[],[],,,"",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
18605774,Office H&B 2021 Leader,Microsoft Office Home and Business 2021 English APAC Medialess - 1 User for PC & Mac,false,0,New,,2023-07-28 09:32:04 +0800,2023-10-11 14:43:13 +0800,,false,,true,"","",,18086,3415816,,,"",37894,"",,false,,,,,false,[],[],,,"",450.0,268.99,0.0,Software;Other Software,Leader Systems,,,,,,,,,,,,,,,,,,,,
19507863,Office H&S 2021 Leader,Microsoft Office Home and Student 2021 English APAC Medialess - 1 User for PC & Mac,false,0,New,,2023-10-11 14:43:51 +0800,2023-10-17 08:14:12 +0800,,false,,true,"","",,18086,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",229.0,173.0,0.0,Software;Other Software,Leader Systems,,,,,,,,,,,,,,,,,,,,
19764789,UniFi U6 Pro,Ubiquiti UniFi U6 Pro,true,1,New,,2024-01-30 12:24:57 +0800,2024-01-30 15:57:41 +0800,,false,,true,"","",,18086,3714096,,,"",,"",,true,,,,,false,[],[],,,"",489.0,316.8,402.85,"Hardware;Networking;Firewall, Router, Modem",Ubiquiti Warehouse,,,,,,,,,,,,,,,,,,,,F4E2C6F051DF
19879129,Home to Pro ,Windows 11 Home to Pro ,true,0,New,,2024-02-27 14:58:03 +0800,2025-11-28 17:43:23 +0800,,false,,true,"","",,18086,3696968,,,"",37894,"",,false,,,,,false,[],[],,,"",170.01,169.0,0.0,Software;Other Software,PC Case Gear,,,,,,,,,,,,,,,,,,,,
19893831,M365 Visio Plan 2,M365 - Visio Plan 2 (New Commerce),false,0,New,,2024-03-07 10:56:11 +0800,2025-06-09 12:37:26 +0800,,false,,true,"","",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",39.0,29.0,0.0,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
19908648,USB Type-A to Type-B 3m,USB 2.0 Cable 3m A to B Transparent Metal Sheath,true,1,New,,2024-03-15 13:29:59 +0800,2025-07-30 11:29:32 +0800,,false,,true,9320200600734,"",,18086,3938997,,,"",37894,"",,false,,,,,false,[],[],,,"",14.95,2.97,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB-AB-3M,,,,,,,,,,,,,,,,
20087895,UF-RJ45-1G,"Ubiquiti | UACC-CM-RJ45-1G | (UF-RJ45-1G) SFP Transceiver Module, SFP to RJ45",true,1,New,,2024-04-03 11:54:18 +0800,2024-11-06 15:25:30 +0800,,false,,true,UACC-CM-RJ45-1G,"",,18086,3415661,,,"",37894,"",,true,,,,,false,[],[],,,"",84.95,47.4,0.0,Hardware;Networking;Other Network,4Cabling,,,,,,,,,,,,,,,,,,,,AX23112801153
20148582,Microsoft 365 CoPilot,M365 - Microsoft 365 Copilot Business (New Commerce),false,0,New,,2024-04-26 15:39:28 +0800,2026-02-03 14:19:00 +0800,,false,,true,"","",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",599.0,336.85,20.12,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
20396533,M365 Project Standard 2021,Project Standard 2021 (Commercial),false,0,New,,2024-05-22 15:10:13 +0800,2025-06-09 12:37:40 +0800,,false,,true,"","",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",1359.0,1074.0,0.0,Software;Subscription 365,Leader Systems,,,,,,,,,,,,,,,,,,,,
20396558,Project Standard 2021 (Commercial),Project Standard 2021 (Commercial),false,0,,,2024-05-22 16:00:48 +0800,2024-05-22 16:00:48 +0800,,false,,true,,"",,,4268934,,,,,,,false,,,,,false,[],[],,,"",1359.0,1074.0,1.0,,,,,,,,,,,,,,,,,,,,,,
20418164,TaaS,TaaS - Monthly Technology as a Service.,false,0,"",,2024-05-31 16:49:29 +0800,2024-06-11 18:11:53 +0800,,false,,true,"","",,,4293215,,,"",37894,"",,false,,,,,false,[],[],,,"",0.0,0.0,0.0,Hardware;Computer,,,,,,,,,,,,,,,,,,,,,
20439406,MacBook Air,MacBook Air 16G M3 512GB,true,0,New,,2024-06-11 09:49:21 +0800,2025-08-21 13:59:56 +0800,,false,,true,"","",,18086,3415463,,,"",37894,"",,true,,,,,false,[],[],,,"",2399.0,1908.64,0.0,Hardware;Computer;Laptop,South West Computable (Workgroup),,,,,,,,,,,,,,,,,,,,""
20953151,M365 Intune Device,Microsoft 365 Intune Device,false,0,New,,2024-07-18 10:41:37 +0800,2025-06-09 12:38:17 +0800,,false,,true,"","",,47833,3415859,,,"",37895,"",,false,,,,,false,[],[],,,"",55.0,336.85,20.12,Software;Subscription 365,Leader Systems,,,,,,,,,,,,,,,,,,,,
21444638,Travel,KMs. Travel,false,0,"",,2025-01-19 21:04:21 +0800,2025-02-07 11:34:06 +0800,,false,,true,"","",,,3415755,,,"",37894,"",,false,,,,,false,[],[],,,"",0.0,0.8,0.0,Travel,,,,,,,,,,,,,,,,,,,,,
21818060,USB-C to RJ45,Astrotek USB-C to RJ45 Gigabit LAN Network Ethernet Adapter Male to Female for HP Lenovo Asus iPad Pro Macbook Air MS Surface Dell XPS,true,2,New,,2025-03-14 15:56:45 +0800,2025-07-30 11:29:32 +0800,,false,,true,9320652021057,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",25.0,7.92,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USBCRJ45-MF2,,,,,,,,,,,,,,,,
21928607,MSP Lite - Onsite,In Scope Onsite IT labour business desktop support,false,0,New,,2025-04-10 15:02:30 +0800,2026-01-23 15:30:45 +0800,,false,,true,"","",,,3415752,,,"",37894,"",,false,,,,,false,[],[],,,"",220.0,0.0,0.0,Labour;Labour - Onsite,,,,,,,,,,,,,,,,,,,,,
21928608,MSP Lite - Remote,Remote labour business support,false,0,New,,2025-04-10 15:04:05 +0800,2026-01-23 15:30:45 +0800,,false,,true,"","",,,3415768,,,"",37894,"",,false,,,,,false,[],[],,,"",220.0,0.0,0.0,Labour;Labour - Remote,,,,,,,,,,,,,,,,,,,,,
21928610,MSP Lite - Workshop,Workshop labour,false,0,New,,2025-04-10 15:04:53 +0800,2026-01-23 15:30:45 +0800,,false,,true,"","",,,3415768,,,"",37894,"",,false,,,,,false,[],[],,,"",220.0,0.0,0.0,Labour;Labour  - Workshop,,,,,,,,,,,,,,,,,,,,,
22629115,M365 - Planner and Project Plan 3, M365 - Planner and Project Plan 3 (New Commerce),false,0,New,,2025-06-04 15:52:46 +0800,2026-01-14 17:25:24 +0800,,false,,true,"","",,47832,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",53.88,29.0,0.0,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
22898382,PCIE mini SFP,Dual port PCIE mini SFP adapter for firewall,true,5,"",,2025-09-08 16:01:33 +0800,2025-09-09 13:34:37 +0800,,false,,true,"","",,,3415643,,,"",37894,"",,true,,,,,false,[],[],,,"",150.0,96.72,0.0,"Hardware;Networking;Firewall, Router, Modem",,,,,,,,,,,,,,,,,,,,,"LG2505220413,LG2505220412,LG2505220422,LG2505220414,LG2505220395"
23233043,..,..,false,0,New,,2026-02-03 13:50:22 +0800,2026-02-03 14:31:50 +0800,,false,,true,"","",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",194.0,113.92,113.92,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
23233050,Microsoft 365 Teams Premium,M365 - Microsoft Teams Premium (New Commerce),false,0,"",,2026-02-03 14:02:13 +0800,2026-02-03 14:22:43 +0800,,false,,true,"","",,,4889848,,,"",,"",,false,,,,,false,[],[],,,"",194.0,113.92,113.92,,,,,,,,,,,,,,,,,,,,,,
23233059,M365 - Microsoft 365 Copilot Business,M365 - Microsoft 365 Copilot Business (New Commerce),false,0,,,2026-02-03 15:04:06 +0800,2026-06-16 12:58:36 +0800,,false,,true,,"",,,4889850,,,,,,,false,,,,,false,[],[],,,"",599.0,414.48,1.0,,,,,,,,,,,,,,,,,,,,,,
23496855,Microsoft 365 BP NFP NC,M365 - Microsoft 365 Business Premium (Nonprofit Staff Pricing) (New Commerce)  ,false,0,"",,2026-05-19 11:48:33 +0800,2026-05-19 13:19:27 +0800,,false,,true,"","",,47833,4774620,,,"",37894,"",,false,,,,,false,[],[],,,"",159.0,9.05,1.0,Software;Subscription 365,,,,,,,,,,,,,,,,,,,,,
23496858,Microsoft 365 BP NSP NP,M365 - Microsoft 365 Business Premium (Nonprofit Staff Pricing) (Nonprofit) ,false,0,"",,2026-05-19 11:50:21 +0800,2026-05-19 11:59:25 +0800,,false,,true,"","",,47833,4889848,,,"",37894,"",,false,,,,,false,[],[],,,"",8.2,7.63,1.0,Software;Subscription 365,,,,,,,,,,,,,,,,,,,,,
